CustomerID,Age,Annual_Income_k$,Spending_Score,Purchase_Frequency,Gender
82282,41.0,63.66,4,3,Male
82283,50.0,53.03,84,9,Female
82284,36.0,41.38,74,6,Female
82285,43.0,86.38,23,4,Female
82286,63.0,74.38,22,2,Male
82287,58.0,37.6,4,8,Male
82288,20.0,33.34,73,6,Male
82289,44.0,51.51,88,7,Female
82290,31.0,49.96,68,5,Male
82291,37.0,43.6,97,6,Female
82292,52.0,75.96,97,5,Female
82293,40.0,45.4,65,4,Female
82294,42.0,46.46,79,2,Male
82295,21.0,68.04,99,4,Female
82296,19.0,47.51,61,4,Male
82297,19.0,81.19,61,5,Female
82298,42.0,73.59,12,3,Female
82299,64.0,78.11,3,7,Male
82300,40.0,111.14,35,2,Female
82301,38.0,57.69,18,6,Female
82302,62.0,73.83,5,9,Male
82303,42.0,39.38,90,3,Female
82304,44.0,75.75,83,7,Female
82305,69.0,76.39,2,1,Male
82306,28.0,82.4,10,5,Male
82307,31.0,64.02,44,8,Male
82308,34.0,58.41,10,2,Male
82309,32.0,67.3,41,7,Female
82310,63.0,69.78,16,9,Male
82311,68.0,132.54,3,3,Female
82312,48.0,66.96,92,9,Male
82313,51.0,68.85,3,5,Female
82314,53.0,86.95,11,8,Male
82315,57.0,8.45,80,0,Female
82316,61.0,61.57,95,1,Female
82317,30.0,52.59,78,2,Female
82318,35.0,60.07,100,6,Female
82319,34.0,68.84,97,4,Male
82320,62.0,81.15,80,3,Female
82321,61.0,55.95,98,7,Male
82322,56.0,104.78,62,8,Male
82323,45.0,86.9,75,2,Female
82324,43.0,60.12,100,6,Male
82325,65.0,22.86,38,4,Male
82326,31.0,62.05,91,3,Male
82327,54.0,57.8,33,6,Female
82328,28.0,52.78,17,5,Female
82329,49.0,37.04,32,6,Male
82330,41.0,76.34,16,2,Male
82331,48.0,18.82,31,4,Female
82332,57.0,101.91,98,7,Male
82333,58.0,70.98,12,6,Male
82334,67.0,68.29,14,4,Female
82335,25.0,120.97,89,3,Male
82336,56.0,77.83,24,8,Male
82337,25.0,65.74,49,4,Female
82338,64.0,49.37,29,6,Male
82339,48.0,,28,5,Male
82340,36.0,43.65,89,3,Female
82341,53.0,50.01,32,6,Male
82342,56.0,37.01,65,6,Male
82343,49.0,94.85,65,7,Male
82344,,62.38,78,1,Female
82345,40.0,32.57,58,3,Male
82346,53.0,77.43,9,5,Female
82347,32.0,65.08,48,2,Male
82348,19.0,36.48,67,5,Male
82349,29.0,47.55,76,2,Male
82350,55.0,48.1,1,4,Male
82351,23.0,133.86,14,3,Male
82352,63.0,82.08,12,1,Male
82353,55.0,91.02,26,6,Male
82354,18.0,62.25,3,3,Female
82355,55.0,43.55,70,4,Male
82356,67.0,18.42,41,2,Female
82357,43.0,49.58,1,2,Male
82358,65.0,105.41,92,6,Male
82359,,55.33,83,5,Female
82360,18.0,72.97,93,2,Female
82361,38.0,62.13,17,3,Male
82362,36.0,72.61,8,5,Male
82363,,62.05,98,4,Male
82364,67.0,65.25,44,2,Female
82365,43.0,22.89,38,6,Male
82366,51.0,82.97,35,5,Male
82367,68.0,54.59,66,3,Male
82368,34.0,59.98,85,2,Male
82369,,19.39,97,5,Male
82370,49.0,67.05,100,10,Female
82371,21.0,54.74,45,4,Female
82372,47.0,61.42,95,5,Female
82373,48.0,35.62,1,3,Female
82374,35.0,35.4,75,5,Male
82375,22.0,61.26,61,5,Female
82376,,57.89,25,7,Female
82377,46.0,47.78,43,4,Female
82378,29.0,15.94,8,8,Male
82379,32.0,113.25,54,5,Male
82380,32.0,73.88,40,2,Female
82381,52.0,35.68,96,6,Male
82382,52.0,60.76,29,7,Female
82383,,43.95,69,11,Female
82384,69.0,62.14,44,6,Male
82385,31.0,79.69,46,5,Male
82386,56.0,41.78,1,7,Male
82387,35.0,86.88,5,2,Female
82388,55.0,,6,5,Male
82389,39.0,48.34,46,10,Male
82390,55.0,55.31,56,5,Female
82391,28.0,84.55,15,5,Female
82392,20.0,13.76,37,5,Female
82393,31.0,89.34,11,8,Male
82394,61.0,63.29,21,4,Male
82395,42.0,45.18,60,9,Male
82396,31.0,105.4,59,5,Female
82397,,,9,6,Male
82398,48.0,71.96,43,5,Male
82399,42.0,24.71,11,7,Female
82400,58.0,60.94,80,10,Male
82401,36.0,32.38,13,2,Male
82402,29.0,89.51,19,6,Female
82403,24.0,43.47,39,6,Female
82404,66.0,78.72,79,7,Male
82405,31.0,64.2,91,5,Female
82406,46.0,81.18,61,6,Male
82407,,63.67,91,4,Female
82408,31.0,60.5,7,6,Female
82409,40.0,43.8,92,8,Female
82410,68.0,41.67,41,3,Female
82411,,71.26,97,3,Female
82412,31.0,82.27,92,5,Male
82413,,83.02,62,8,Male
82414,25.0,70.19,5,2,Male
82415,30.0,63.44,31,5,Male
82416,53.0,76.96,88,3,Male
82417,61.0,38.87,67,3,Female
82418,18.0,37.29,11,5,Male
82419,54.0,,54,7,Male
82420,43.0,52.98,48,2,Male
82421,,87.98,15,6,Female
82422,33.0,91.2,48,5,Female
82423,42.0,54.23,70,8,Female
82424,36.0,81.03,82,4,Male
82425,37.0,44.07,4,9,Male
82426,43.0,28.33,58,5,Female
82427,,,19,2,Male
82428,49.0,67.18,46,8,Male
82429,20.0,56.59,10,6,Male
82430,,104.46,35,5,Male
82431,24.0,57.22,11,5,Female
82432,49.0,42.86,68,4,Male
82433,22.0,66.75,73,6,Female
82434,38.0,79.86,11,4,Female
82435,47.0,55.92,28,5,Female
82436,37.0,8.06,37,5,Female
82437,46.0,25.02,25,5,Male
82438,41.0,74.57,51,5,Male
82439,18.0,79.47,4,11,Female
82440,60.0,90.32,29,8,Male
82441,42.0,90.22,19,5,Male
82442,44.0,77.5,87,1,Female
82443,42.0,64.4,53,4,Male
82444,38.0,102.94,33,6,Male
82445,34.0,59.47,100,4,Male
82446,45.0,88.42,74,7,Male
82447,49.0,29.12,27,3,Female
82448,61.0,36.03,58,3,Male
82449,67.0,68.91,27,3,Male
82450,,45.97,41,9,Female
82451,39.0,69.05,22,3,Female
82452,59.0,85.33,21,2,Male
82453,36.0,40.74,47,3,Male
82454,65.0,43.99,85,3,Male
82455,25.0,0.03,82,5,Female
82456,19.0,,73,4,Female
82457,,71.21,51,6,Female
82458,45.0,68.74,80,3,Male
82459,21.0,68.94,49,5,Female
82460,53.0,67.2,47,8,Female
82461,18.0,65.74,11,7,Male
82462,32.0,57.54,25,2,Male
82463,30.0,68.28,87,1,Female
82464,48.0,80.89,33,2,Male
82465,,7.16,50,1,Female
82466,23.0,68.77,40,3,Male
82467,41.0,71.1,10,5,Male
82468,69.0,30.66,9,11,Female
82469,,27.75,54,4,Male
82470,38.0,90.04,60,6,Male
82471,41.0,91.67,43,10,Female
82472,39.0,68.83,87,4,Female
82473,46.0,34.5,63,5,Male
82474,41.0,86.01,72,2,Male
82475,61.0,71.77,15,7,Male
82476,29.0,74.85,77,6,Male
82477,37.0,,51,1,Female
82478,59.0,77.84,48,5,Male
82479,51.0,,85,1,Female
82480,32.0,58.84,12,7,Female
82481,68.0,44.33,82,6,Male
82482,,53.04,55,5,Male
82483,31.0,55.94,50,7,Male
82484,18.0,50.37,35,6,Female
82485,50.0,83.58,71,5,Female
82486,67.0,15.05,3,4,Female
82487,64.0,48.27,27,7,Male
82488,60.0,58.77,25,7,Male
82489,67.0,50.68,98,5,Male
82490,46.0,33.09,73,5,Female
82491,27.0,63.55,39,1,Male
82492,53.0,93.61,30,3,Male
82493,31.0,35.41,58,7,Male
82494,39.0,125.46,70,4,Female
82495,67.0,67.39,74,6,Male
82496,50.0,70.24,20,6,Female
82497,45.0,61.3,8,7,Male
82498,24.0,51.31,60,2,Male
82499,53.0,45.44,63,5,Female
82500,,51.28,45,6,Female
82501,67.0,62.32,88,0,Male
82502,58.0,52.75,11,5,Female
82503,51.0,,22,6,Male
82504,54.0,35.8,98,10,Female
82505,23.0,25.81,24,3,Male
82506,52.0,89.74,43,1,Male
82507,44.0,73.68,7,8,Male
82508,47.0,51.4,29,5,Female
82509,49.0,29.97,20,3,Male
82510,36.0,53.81,34,7,Male
82511,39.0,31.33,11,7,Female
82512,38.0,27.56,79,7,Male
82513,22.0,116.35,57,5,Male
82514,38.0,70.11,47,12,Female
82515,58.0,30.38,33,6,Female
82516,37.0,60.4,76,4,Female
82517,55.0,50.01,39,2,Female
82518,48.0,64.7,22,5,Male
82519,54.0,7.91,38,8,Male
82520,23.0,93.52,93,3,Male
82521,48.0,75.44,22,5,Female
82522,64.0,39.24,54,1,Female
82523,60.0,54.72,89,1,Female
82524,,2.71,77,6,Male
82525,35.0,81.74,9,6,Female
82526,,73.16,69,10,Male
82527,68.0,50.92,50,4,Female
82528,29.0,31.54,86,6,Male
82529,29.0,119.13,67,3,Male
82530,46.0,,83,2,Female
82531,24.0,53.69,85,3,Female
82532,33.0,53.92,56,4,Female
82533,29.0,84.83,20,6,Male
82534,38.0,,60,5,Male
82535,21.0,65.53,46,3,Female
82536,59.0,69.8,56,8,Male
82537,34.0,10.66,19,5,Male
82538,45.0,43.37,98,7,Female
82539,48.0,33.27,58,3,Male
82540,64.0,18.25,81,3,Female
82541,25.0,46.09,9,1,Male
82542,63.0,71.27,72,2,Female
82543,67.0,69.07,57,2,Male
82544,43.0,46.07,44,8,Male
82545,57.0,26.45,78,6,Female
82546,63.0,62.82,19,8,Female
82547,,53.81,61,4,Female
82548,48.0,86.81,34,4,Female
82549,36.0,63.17,74,7,Female
82550,24.0,60.76,27,5,Female
82551,66.0,80.5,79,0,Female
82552,22.0,78.91,35,4,Male
82553,30.0,60.61,67,7,Female
82554,35.0,97.31,17,3,Female
82555,35.0,99.15,38,3,Female
82556,68.0,57.66,92,5,Male
82557,67.0,46.11,46,5,Male
82558,37.0,61.81,94,6,Female
82559,69.0,56.63,8,6,Female
82560,66.0,57.09,73,8,Male
82561,40.0,54.4,28,6,Male
82562,53.0,36.8,53,3,Female
82563,66.0,55.75,51,2,Male
82564,68.0,33.96,8,3,Female
82565,57.0,55.89,72,5,Female
82566,69.0,79.07,15,6,Female
82567,50.0,38.34,29,4,Female
82568,,59.91,3,3,Female
82569,57.0,92.63,45,2,Male
82570,22.0,-7.33,60,7,Female
82571,49.0,56.87,78,3,Female
82572,26.0,77.85,20,9,Female
82573,47.0,65.91,78,4,Female
82574,49.0,35.67,37,4,Female
82575,56.0,30.03,91,3,Male
82576,21.0,28.02,92,6,Male
82577,42.0,66.52,93,4,Male
82578,,75.91,13,2,Female
82579,25.0,84.72,9,10,Male
82580,19.0,85.03,82,7,Male
82581,54.0,70.21,54,3,Male
82582,52.0,62.8,74,4,Female
82583,54.0,54.09,61,7,Male
82584,39.0,20.29,99,8,Female
82585,18.0,38.27,49,1,Male
82586,56.0,70.82,73,5,Female
82587,59.0,39.58,93,5,Male
82588,65.0,33.29,33,7,Male
82589,50.0,22.47,31,5,Male
82590,66.0,30.51,64,5,Female
82591,21.0,56.18,2,12,Male
82592,65.0,46.69,89,5,Female
82593,,38.76,7,5,Female
82594,25.0,40.91,52,5,Female
82595,68.0,60.12,5,4,Male
82596,39.0,45.92,20,6,Female
82597,66.0,,63,8,Female
82598,59.0,36.98,84,10,Female
82599,66.0,64.77,73,5,Male
82600,38.0,35.54,25,5,Male
82601,65.0,93.77,91,7,Male
82602,58.0,60.02,88,8,Male
82603,45.0,56.14,47,2,Male
82604,54.0,69.55,71,3,Female
82605,19.0,53.47,60,7,Male
82606,63.0,28.7,56,1,Male
82607,34.0,32.58,33,6,Female
82608,48.0,,71,3,Male
82609,62.0,100.44,65,8,Female
82610,30.0,56.46,100,4,Male
82611,62.0,36.48,20,4,Female
82612,35.0,54.05,74,7,Male
82613,,76.13,58,3,Female
82614,48.0,62.78,93,9,Male
82615,50.0,55.19,7,4,Male
82616,48.0,51.2,76,5,Female
82617,44.0,63.81,51,4,Female
82618,53.0,76.17,60,7,Female
82619,38.0,9.98,32,6,Male
82620,22.0,60.52,98,4,Male
82621,28.0,45.62,33,8,Male
82622,51.0,125.47,65,6,Female
82623,51.0,25.37,58,9,Female
82624,65.0,69.77,65,5,Female
82625,,38.07,21,5,Male
82626,23.0,60.73,30,6,Male
82627,,30.18,25,8,Female
82628,,54.27,6,7,Male
82629,54.0,65.34,68,7,Female
82630,56.0,23.65,64,4,Male
82631,24.0,57.83,47,7,Male
82632,34.0,89.61,12,11,Female
82633,55.0,40.44,42,1,Male
82634,53.0,98.01,84,10,Female
82635,51.0,52.2,79,10,Female
82636,23.0,76.25,96,5,Female
82637,56.0,74.5,52,2,Male
82638,19.0,35.76,51,4,Male
82639,35.0,71.66,8,8,Male
82640,59.0,64.74,62,3,Male
82641,44.0,47.02,17,6,Female
82642,56.0,73.16,8,5,Male
82643,58.0,49.47,34,6,Male
82644,68.0,53.37,83,2,Male
82645,36.0,62.54,17,6,Male
82646,49.0,15.01,74,6,Female
82647,41.0,,29,10,Female
82648,51.0,34.68,71,7,Male
82649,42.0,72.68,33,8,Female
82650,41.0,10.39,48,7,Female
82651,42.0,79.16,53,8,Female
82652,,72.61,33,3,Male
82653,47.0,75.47,79,7,Male
82654,68.0,29.66,32,5,Male
82655,23.0,44.18,50,4,Female
82656,47.0,90.26,66,3,Female
82657,50.0,71.11,87,6,Male
82658,32.0,85.76,74,2,Male
82659,,28.62,74,5,Male
82660,,61.47,76,9,Female
82661,31.0,56.38,34,10,Female
82662,42.0,61.48,36,8,Female
82663,62.0,74.08,75,4,Female
82664,22.0,37.28,55,0,Male
82665,19.0,77.88,40,7,Male
82666,64.0,57.72,96,6,Female
82667,33.0,10.35,78,1,Female
82668,56.0,56.55,98,7,Female
82669,55.0,77.81,15,7,Male
82670,34.0,51.53,37,3,Female
82671,48.0,68.0,11,7,Female
82672,18.0,,31,5,Female
82673,23.0,62.35,9,2,Female
82674,48.0,28.95,15,5,Male
82675,23.0,28.95,22,3,Female
82676,53.0,92.66,85,4,Female
82677,25.0,48.36,18,6,Male
82678,46.0,28.02,86,4,Male
82679,26.0,66.56,90,8,Male
82680,39.0,32.32,75,4,Male
82681,27.0,56.26,1,3,Female
82682,,56.75,23,8,Female
82683,57.0,76.82,15,6,Male
82684,19.0,64.63,37,5,Female
82685,37.0,16.61,19,4,Male
82686,34.0,33.77,39,6,Female
82687,50.0,20.28,86,1,Male
82688,31.0,65.7,55,3,Female
82689,49.0,86.39,82,5,Female
82690,,63.73,100,8,Male
82691,41.0,100.13,46,1,Female
82692,58.0,70.97,72,8,Female
82693,37.0,84.13,48,4,Male
82694,66.0,70.23,37,4,Male
82695,23.0,,7,6,Male
82696,,125.41,81,4,Female
82697,67.0,41.38,8,8,Male
82698,45.0,,18,4,Male
82699,28.0,7.78,88,3,Male
82700,53.0,55.37,58,9,Female
82701,37.0,79.32,75,5,Male
82702,23.0,39.31,45,7,Male
82703,25.0,104.63,5,6,Male
82704,36.0,52.06,48,5,Female
82705,32.0,75.41,97,8,Male
82706,39.0,63.34,37,4,Female
82707,68.0,60.63,69,4,Female
82708,19.0,,82,2,Female
82709,45.0,95.85,33,5,Male
82710,53.0,51.97,65,2,Female
82711,53.0,35.52,5,5,Male
82712,61.0,97.26,77,7,Male
82713,35.0,52.79,72,4,Female
82714,29.0,58.02,45,4,Male
82715,36.0,64.77,100,7,Female
82716,43.0,31.06,51,4,Male
82717,42.0,69.85,20,5,Male
82718,45.0,76.59,43,6,Female
82719,32.0,35.0,91,10,Female
82720,27.0,46.01,1,7,Female
82721,56.0,34.73,56,6,Female
82722,51.0,109.56,47,4,Male
82723,30.0,79.75,85,5,Female
82724,33.0,47.31,86,4,Female
82725,57.0,60.3,32,6,Male
82726,48.0,64.87,89,5,Female
82727,18.0,59.88,79,4,Male
82728,66.0,83.33,55,8,Male
82729,64.0,57.95,48,4,Female
82730,40.0,69.19,90,7,Female
82731,31.0,56.76,45,6,Female
82732,56.0,57.35,11,7,Male
82733,47.0,,72,7,Female
82734,68.0,78.21,20,2,Male
82735,59.0,121.78,94,6,Male
82736,37.0,67.35,56,8,Male
82737,42.0,75.63,32,6,Male
82738,28.0,99.27,70,4,Female
82739,43.0,72.64,77,1,Female
82740,69.0,97.0,56,4,Female
82741,38.0,42.97,10,7,Male
82742,22.0,,15,2,Male
82743,24.0,58.56,73,4,Female
82744,29.0,21.18,35,3,Male
82745,19.0,46.01,88,6,Male
82746,56.0,67.04,41,4,Female
82747,38.0,85.22,55,2,Female
82748,49.0,97.45,45,5,Female
82749,22.0,47.24,16,7,Male
82750,44.0,59.27,48,6,Male
82751,48.0,50.65,15,5,Female
82752,29.0,65.52,36,4,Male
82753,53.0,78.99,38,1,Male
82754,38.0,25.72,60,4,Male
82755,36.0,65.77,50,4,Male
82756,20.0,38.59,38,1,Female
82757,34.0,64.12,25,4,Male
82758,47.0,93.59,70,4,Male
82759,53.0,,2,4,Female
82760,26.0,50.83,97,4,Male
82761,51.0,47.89,33,8,Male
82762,46.0,71.53,50,4,Female
82763,27.0,63.55,80,3,Male
82764,69.0,80.91,25,4,Female
82765,26.0,48.25,12,8,Male
82766,57.0,106.53,23,7,Male
82767,67.0,78.04,55,6,Male
82768,28.0,17.84,84,6,Male
82769,36.0,79.61,1,3,Female
82770,39.0,54.97,88,5,Male
82771,67.0,37.42,10,3,Female
82772,68.0,59.89,95,5,Male
82773,66.0,45.76,48,4,Male
82774,69.0,66.07,80,5,Male
82775,39.0,47.89,29,4,Male
82776,66.0,88.95,17,6,Female
82777,64.0,83.66,97,3,Female
82778,33.0,101.66,94,4,Male
82779,34.0,31.7,16,4,Male
82780,57.0,30.83,85,4,Female
82781,24.0,61.6,75,4,Male
82782,48.0,67.88,65,4,Male
82783,21.0,51.14,87,4,Male
82784,46.0,74.84,18,3,Female
82785,24.0,36.99,17,3,Female
82786,60.0,88.52,53,10,Female
82787,47.0,,28,2,Male
82788,20.0,38.07,7,4,Female
82789,42.0,37.86,61,4,Male
82790,51.0,52.6,86,8,Female
82791,50.0,-5.9,57,1,Male
82792,48.0,56.98,12,3,Female
82793,41.0,45.01,56,4,Male
82794,55.0,50.88,97,5,Male
82795,63.0,35.84,37,9,Male
82796,21.0,67.11,37,6,Male
82797,65.0,48.39,66,6,Female
82798,,76.05,36,11,Male
82799,42.0,96.64,72,5,Female
82800,54.0,99.93,76,6,Male
82801,60.0,82.91,73,7,Female
82802,18.0,19.16,77,10,Female
82803,34.0,109.69,74,5,Female
82804,63.0,51.67,31,10,Female
82805,24.0,35.86,33,6,Male
82806,31.0,18.15,51,4,Female
82807,18.0,56.79,74,3,Female
82808,23.0,356.2,500,3,Male
82809,56.0,55.19,76,6,Male
82810,60.0,71.27,52,10,Male
82811,27.0,49.98,23,12,Female
82812,38.0,68.44,100,3,Male
82813,20.0,68.04,15,9,Male
82814,36.0,99.97,94,4,Female
82815,45.0,88.06,59,6,Female
82816,19.0,69.65,33,4,Female
82817,44.0,105.52,12,3,Male
82818,61.0,51.39,14,6,Female
82819,49.0,92.11,35,2,Female
82820,29.0,61.11,55,6,Male
82821,18.0,27.02,36,3,Female
82822,63.0,87.0,5,7,Female
82823,60.0,78.51,49,6,Male
82824,57.0,76.87,98,6,Male
82825,46.0,82.65,99,5,Female
82826,26.0,,19,5,Male
82827,35.0,78.74,59,4,Male
82828,62.0,65.42,37,2,Female
82829,53.0,66.73,18,4,Male
82830,33.0,78.02,41,8,Male
82831,52.0,33.39,92,5,Female
82832,53.0,49.93,37,3,Female
82833,,31.76,56,2,Female
82834,57.0,101.55,97,3,Male
82835,60.0,15.78,82,6,Male
82836,52.0,9.17,1,7,Male
82837,36.0,88.87,92,9,Female
82838,23.0,51.15,67,4,Female
82839,48.0,59.76,81,4,Male
82840,44.0,35.98,92,7,Male
82841,20.0,87.98,69,3,Male
82842,53.0,42.47,20,6,Female
82843,53.0,,86,8,Female
82844,19.0,21.7,71,6,Female
82845,65.0,48.63,47,4,Male
82846,54.0,94.7,19,7,Female
82847,32.0,87.89,28,8,Male
82848,54.0,33.25,36,2,Male
82849,40.0,122.59,89,2,Male
82850,61.0,34.82,59,5,Male
82851,68.0,90.37,24,11,Male
82852,64.0,24.15,37,10,Male
82853,23.0,42.8,30,3,Female
82854,50.0,108.17,49,4,Female
82855,22.0,45.85,65,7,Male
82856,38.0,39.39,73,2,Male
82857,45.0,52.83,25,4,Male
82858,38.0,8.23,68,7,Male
82859,41.0,27.29,22,5,Male
82860,68.0,75.86,15,5,Female
82861,45.0,13.4,61,5,Female
82862,28.0,48.25,45,1,Male
82863,39.0,94.99,73,6,Female
82864,63.0,29.26,41,5,Female
82865,63.0,68.68,94,4,Female
82866,51.0,59.54,64,7,Male
82867,54.0,79.22,20,1,Male
82868,58.0,98.06,17,5,Male
82869,34.0,,79,3,Male
82870,68.0,,18,4,Male
82871,32.0,55.44,60,3,Male
82872,46.0,76.76,78,4,Male
82873,51.0,5.71,4,3,Male
82874,58.0,89.69,27,6,Male
82875,60.0,85.09,81,5,Female
82876,39.0,64.13,59,3,Female
82877,44.0,64.75,70,9,Female
82878,55.0,25.55,24,4,Male
82879,32.0,-0.88,40,4,Male
82880,38.0,52.12,84,4,Female
82881,69.0,19.4,28,5,Female
82882,21.0,58.59,93,6,Male
82883,64.0,71.8,74,5,Female
82884,35.0,,22,7,Male
82885,24.0,58.92,62,5,Male
82886,33.0,34.02,5,5,Male
82887,52.0,69.84,67,4,Male
82888,29.0,92.25,64,8,Female
82889,24.0,,60,4,Male
82890,58.0,90.43,84,5,Male
82891,27.0,52.39,42,6,Male
82892,18.0,,92,3,Male
82893,29.0,-0.52,89,5,Male
82894,44.0,53.85,100,7,Male
82895,45.0,100.57,69,6,Male
82896,35.0,15.65,87,6,Male
82897,18.0,79.12,78,2,Female
82898,67.0,82.69,79,7,Male
82899,,124.64,17,5,Female
82900,56.0,13.15,79,7,Female
82901,34.0,97.3,16,6,Male
82902,62.0,71.91,13,7,Female
82903,,61.82,71,8,Male
82904,63.0,85.92,6,3,Male
82905,18.0,56.01,32,5,Male
82906,55.0,24.84,76,6,Male
82907,21.0,,50,6,Male
82908,,49.72,99,7,Female
82909,32.0,45.46,100,10,Male
82910,38.0,21.24,63,5,Male
82911,38.0,109.08,57,5,Female
82912,68.0,131.88,76,5,Male
82913,39.0,68.48,8,9,Female
82914,61.0,56.8,69,4,Male
82915,31.0,34.16,40,7,Female
82916,52.0,40.22,48,10,Male
82917,21.0,59.99,33,4,Female
82918,52.0,77.56,34,4,Female
82919,49.0,20.01,32,2,Female
82920,45.0,51.1,80,4,Female
82921,29.0,41.76,7,6,Female
82922,47.0,145.58,13,5,Male
82923,26.0,26.42,39,4,Female
82924,,29.5,73,5,Female
82925,33.0,83.25,35,5,Male
82926,47.0,36.75,23,5,Male
82927,18.0,66.07,96,5,Female
82928,63.0,83.6,40,3,Male
82929,62.0,101.33,54,4,Male
82930,40.0,66.37,30,7,Female
82931,,16.36,75,2,Male
82932,22.0,,2,3,Female
82933,37.0,10.29,73,5,Male
82934,20.0,24.8,7,3,Female
82935,19.0,104.87,13,6,Female
82936,60.0,23.85,32,2,Male
82937,37.0,45.36,96,8,Male
82938,19.0,61.02,6,5,Male
82939,65.0,,28,6,Female
82940,57.0,,7,6,Female
82941,52.0,50.22,23,3,Female
82942,21.0,59.37,94,2,Female
82943,53.0,102.36,100,1,Male
82944,57.0,37.5,57,3,Male
82945,23.0,79.07,32,4,Male
82946,31.0,27.52,37,5,Female
82947,32.0,61.74,51,5,Female
82948,66.0,39.39,85,8,Male
82949,54.0,57.02,96,7,Female
82950,50.0,93.55,29,1,Female
82951,61.0,61.25,43,4,Female
82952,36.0,52.32,5,1,Female
82953,29.0,58.78,1,9,Female
82954,60.0,58.28,7,6,Female
82955,26.0,19.02,36,3,Female
82956,36.0,96.77,38,5,Female
82957,49.0,53.62,22,3,Female
82958,45.0,51.75,85,3,Female
82959,45.0,80.56,23,4,Male
82960,48.0,49.76,50,4,Female
82961,53.0,99.9,22,9,Female
82962,30.0,138.22,96,7,Female
82963,59.0,20.83,55,2,Female
82964,50.0,38.8,7,3,Male
82965,59.0,87.98,67,5,Female
82966,35.0,74.65,49,3,Female
82967,46.0,61.93,1,4,Male
82968,62.0,66.78,76,4,Male
82969,56.0,42.27,87,3,Male
82970,25.0,85.53,16,5,Male
82971,66.0,115.51,43,4,Male
82972,39.0,66.67,89,4,Female
82973,18.0,12.76,29,4,Male
82974,65.0,47.31,42,5,Female
82975,48.0,74.08,65,7,Male
82976,37.0,89.19,46,4,Female
82977,53.0,57.54,99,5,Male
82978,40.0,70.31,97,5,Female
82979,34.0,72.69,4,2,Female
82980,62.0,92.32,71,8,Male
82981,27.0,70.21,79,2,Male
82982,26.0,,36,5,Female
82983,63.0,35.06,83,4,Male
82984,34.0,-8.14,50,2,Female
82985,20.0,85.41,61,5,Male
82986,50.0,41.54,15,3,Male
82987,18.0,106.18,42,3,Male
82988,37.0,67.98,97,5,Male
82989,19.0,4.91,49,2,Male
82990,33.0,77.81,24,7,Female
82991,26.0,45.58,9,6,Female
82992,31.0,34.88,60,7,Male
82993,18.0,54.76,36,5,Male
82994,52.0,50.64,2,8,Male
82995,35.0,54.24,71,2,Male
82996,18.0,-16.48,88,4,Female
82997,60.0,56.7,60,5,Male
82998,22.0,52.92,98,1,Female
82999,28.0,129.88,71,5,Male
83000,55.0,36.64,83,6,Female
83001,41.0,48.54,88,6,Female
83002,56.0,65.53,90,2,Male
83003,62.0,63.06,70,4,Male
83004,49.0,71.94,75,2,Male
83005,33.0,60.87,14,3,Female
83006,20.0,34.24,13,6,Female
83007,64.0,87.07,11,4,Female
83008,25.0,58.8,41,4,Male
83009,49.0,48.14,15,3,Female
83010,39.0,43.18,41,2,Male
83011,69.0,58.17,15,4,Female
83012,65.0,98.13,77,6,Female
83013,34.0,28.8,81,6,Female
83014,44.0,104.75,86,2,Female
83015,62.0,68.48,16,4,Male
83016,20.0,58.52,49,3,Male
83017,43.0,,2,7,Female
83018,52.0,71.99,43,5,Female
83019,30.0,80.71,47,3,Male
83020,34.0,43.03,45,3,Female
83021,47.0,112.62,57,3,Male
83022,46.0,80.17,20,3,Female
83023,31.0,49.65,91,4,Female
83024,47.0,62.46,98,5,Male
83025,54.0,51.02,98,8,Female
83026,61.0,31.43,78,6,Female
83027,65.0,64.11,7,4,Male
83028,55.0,50.9,67,2,Male
83029,26.0,66.33,73,2,Female
83030,65.0,82.58,47,1,Female
83031,49.0,76.12,60,3,Female
83032,21.0,,61,10,Male
83033,23.0,56.81,66,5,Female
83034,68.0,30.49,12,10,Female
83035,18.0,33.09,92,9,Male
83036,42.0,29.61,25,5,Male
83037,57.0,34.77,92,6,Male
83038,55.0,36.13,16,8,Male
83039,20.0,5.21,79,10,Female
83040,,57.85,98,4,Female
83041,31.0,39.81,78,7,Female
83042,47.0,41.69,69,7,Male
83043,19.0,52.54,62,6,Male
83044,65.0,65.41,100,3,Female
83045,39.0,93.72,75,4,Female
83046,30.0,44.27,82,3,Male
83047,42.0,46.74,14,2,Female
83048,65.0,33.52,59,4,Female
83049,60.0,67.0,72,2,Female
83050,28.0,96.24,36,4,Male
83051,65.0,150.35,500,4,Female
83052,27.0,74.66,100,6,Male
83053,66.0,83.43,30,8,Male
83054,61.0,71.58,72,6,Male
83055,54.0,74.9,80,2,Female
83056,42.0,41.79,91,3,Female
83057,,192.59,500,6,Female
83058,52.0,106.47,44,5,Male
83059,36.0,47.69,77,5,Male
83060,45.0,55.65,69,3,Male
83061,59.0,,18,3,Male
83062,65.0,64.73,21,5,Male
83063,68.0,85.05,35,5,Male
83064,60.0,11.94,27,3,Male
83065,65.0,16.67,81,4,Male
83066,27.0,41.59,7,6,Male
83067,32.0,46.19,62,4,Female
83068,49.0,47.93,100,3,Male
83069,20.0,55.94,35,4,Male
